participant_id	group	age_category	item	recall_response	set	final_code	valence	correct
6041	2	1	1	A_women_sitting_on_the_footpath	B	Faces_303_h	Negative	1
6041	2	1	2	A_chid_whose_is_on_medication_probably_in_a_hospital	B	Faces_011_h	Negative	1
6041	2	1	3	A_picture_of_the_fencing_and_house	B	People_082_h	Negative	1
6041	2	1	4	A_picture_of_a_house	B	Landscapes_019_h	Neutral	1
6041	2	1	5	A_picture_of_burnt_dustbin	B	Objects_188_v	Negative	1
6041	2	1	6	A_picture_showing_a_bunch_of_plastic_in_river	B	Objects_144_h	Negative	1
6041	2	1	7	A_picture_with_a_guy_staring_at_camera	B	NO	n/a	0
6041	2	1	8	A_picture_with_full_of_different_kind_of_food_probably_sweets	B	Objects_037_h	Positive	1
6041	2	1	9	A_picture_of_a_food_item_sweet_probably	B	Objects_069_h	Positive	1
6041	2	1	10	A_picture_showing_adventurous_activity	B	NO	n/a	0
6041	2	1	11	A_picture_showin_adventurous_activity_in_water	B	NO	n/a	0
