participant_id	group	age_category	item	recall_response	set	final_code	valence	correct
5045	1	1	1	a_black_butterfly	B	Animals_093_h	Neutral	1
5045	1	1	2	brown_barrels	B	NO	n/a	0
5045	1	1	3	a_man_seemed_like_being_punched_on_his_face	B	NO	n/a	0
5045	1	1	4	an_old_man_sitting_on_a_bench_in_a_garden_with_his_head_lay_low	B	People_159_h	Neutral	1
5045	1	1	5	a_woman_with_a_coffee_cup_sitting_on_ground	B	Faces_303_h	Negative	1
5045	1	1	6	a_horse_with_blood_on_his_legs	B	Animals_029_v	Negative	1
5045	1	1	7	a_fried_turkey_with_mostly_just_skeleton_and_barely_and_skin_laying_on_the_ground	B	Animals_017_v	Negative	1
5045	1	1	8	a_game_on_a_field_with_3_or_4_team_member_wearing_yellow_jersey	B	Faces_321_h	Positive	1
5045	1	1	9	a_yellow_cup	B	Objects_237_h	Neutral	1
5045	1	1	10	pizza_slices	B	Objects_078_h	Positive	1
5045	1	1	11	grilled_or_barbequed_food_kept_in_dishes_on_a_table	B	Objects_037_h	Positive	1
5045	1	1	12	a_little_boy_in_hospital_with_soft_toys_in_the_background	B	Faces_011_h	Negative	1
